frame,vehicle_id,vehicle_bbox,vehicle_type,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
299,299.0,[2356.7264989292576 1306.9224560897042 2985.62510947257 1858.4557548343764],car,[2588.650146484375 1634.414794921875 2770.399169921875 1717.98193359375],0.6243507862091064,EYG1NB6,0.750212705674323
300,299.0,[2357.7244817272285 1314.1297316997263 2986.600587895816 1867.3193254687142],car,[2598.08349609375 1618.7916259765625 2772.850830078125 1725.376220703125],0.5858874917030334,EY61NB6,0.4007500300794309
301,299.0,[2359.0869700494236 1319.2429525396171 2988.6974387330397 1875.2946882907183],car,[2600.663330078125 1621.126220703125 2772.66455078125 1730.05126953125],0.5525327920913696,EYG1NB6,0.24010038466619282
302,299.0,[2360.959712666268 1322.853639850657 2992.4700800598835 1881.1004337987517],car,[2600.239013671875 1628.1500244140625 2771.16357421875 1742.1536865234375],0.5454812049865723,EY61NB6,0.7876928118225024
303,299.0,[2362.8818570859703 1326.1136512002047 2994.9176556130133 1889.5265500169173],car,[2601.413818359375 1665.5401611328125 2777.828857421875 1743.853271484375],0.5081191658973694,EYG1NBC,0.4911532119168127
304,299.0,[2365.5168929249926 1326.8192337966118 2998.927776498653 1895.2610825128397],car,[2598.0263671875 1669.9793701171875 2779.13232421875 1747.4051513671875],0.5975087285041809,EY61NB6,0.8776100830582547
305,299.0,[2364.2816703610924 1332.2151645064464 2998.130014237485 1905.1607352946244],car,[2601.751708984375 1668.3160400390625 2781.8857421875 1753.7947998046875],0.6049470901489258,EYG1NB6,0.503095590832383
306,299.0,[2365.3276804409143 1337.4837923874966 3000.5116563328547 1914.836911714082],car,[2602.81640625 1680.54052734375 2782.327392578125 1764.2479248046875],0.6179090142250061,EYG1NB6,0.32392476932782505
307,299.0,[2365.2765918772757 1342.2121859895958 2999.2534221128735 1921.9174778081444],car,[2596.455078125 1686.668701171875 2780.501708984375 1762.9383544921875],0.5907055139541626,EYG1NB6,0.5762868180936307
308,299.0,[2366.1977942015674 1350.1804966339655 3002.7606111223786 1932.097911221862],car,[2600.8291015625 1680.744140625 2787.7001953125 1782.0498046875],0.656339704990387,EYG1NB6,0.6062478706509143
309,299.0,[2371.3922057157574 1354.8516378751697 3011.9740755288 1939.1194379733179],car,[2618.98193359375 1696.5810546875 2787.313720703125 1786.624267578125],0.592861533164978,EYG1NB6,0.4047778882771862
310,299.0,[2375.055843557349 1360.8226241615216 3021.483026443389 1944.9417906369672],unknown,[2610.403076171875 1696.9654541015625 2789.93798828125 1793.0460205078125],0.5745711922645569,EYG1NB6,0.7382398698996219
311,299.0,[2376.7081573840705 1366.9728522169266 3026.134144097683 1953.597883961385],car,[2613.353759765625 1694.1009521484375 2790.140625 1795.2198486328125],0.6171250939369202,EVG1NB6,0.6609960080874236
312,299.0,[2377.6903962101924 1372.4064794844467 3031.4889336132246 1960.436050872509],car,[2615.19140625 1712.0006103515625 2788.84423828125 1802.4547119140625],0.5118309855461121,EYG1NB6,0.5570567642077842
314,299.0,[2377.2706909883764 1386.8462574637192 3036.8304768893104 1978.8723055005157],car,[2617.66552734375 1733.3514404296875 2803.576171875 1814.7930908203125],0.6139667630195618,EYGINB6,0.4631058656691725
315,299.0,[2379.318649210438 1393.2220788217098 3041.1615757591153 1988.1076700587193],car,[2616.468017578125 1732.249267578125 2807.9013671875 1829.5350341796875],0.6762107610702515,EYG1MB6,0.3168293104233289
316,299.0,[2380.2800903393995 1395.9412928010966 3042.691985163798 1992.8152376791318],car,[2622.66357421875 1719.16552734375 2807.912109375 1831.2623291015625],0.6249767541885376,EYG1NB6,0.6044306040232648
317,299.0,[2380.9192433612407 1402.4057449402317 3049.456212476298 1999.4675048686627],car,[2617.35888671875 1745.4169921875 2812.261474609375 1844.9241943359375],0.6240440011024475,EYG1NB6,0.3305135831361207
318,299.0,[2382.8430863934273 1410.1396644373744 3053.96634256129 2006.8535634414638],car,[2622.36962890625 1762.9044189453125 2817.3779296875 1844.755859375],0.5229365229606628,EYG1NB6,0.6909834467388485
319,299.0,[2384.8614566756355 1414.1058204132103 3059.3991348398445 2010.994899773433],car,[2622.876708984375 1768.5560302734375 2819.199462890625 1854.5130615234375],0.6359374523162842,EYG1NB6,0.5421254307474649
320,299.0,[2384.651086841843 1421.7419534651788 3060.539672782859 2021.259517977244],car,[2628.038818359375 1781.015625 2815.925537109375 1861.9119873046875],0.6249255537986755,EYG1NB6,0.5640592900103939
321,299.0,[2385.401136488918 1426.5056459744444 3063.252418933325 2029.5675212517497],car,[2630.364990234375 1776.4483642578125 2819.826416015625 1861.9329833984375],0.633178174495697,EYG1NB6,0.5493641888332943
322,299.0,[2387.4323433205277 1429.079513329251 3067.041216214631 2035.788358615525],car,[2632.415283203125 1783.137451171875 2826.748779296875 1877.3759765625],0.6773167848587036,EYG1MB6,0.3283794034354871
323,299.0,[2390.3352878669184 1431.8780787111298 3071.922993561064 2042.4875460327578],car,[2641.209228515625 1778.2767333984375 2828.755859375 1885.2227783203125],0.5166764259338379,EYG1MB6,0.36554643371910184
324,299.0,[2392.5796086751643 1437.3907216309042 3075.0544213668245 2050.6004215474522],car,[2641.7265625 1793.7689208984375 2830.955810546875 1890.706787109375],0.6196565628051758,EY61MB6,0.30018428857339896
325,299.0,[2391.341226675972 1442.9469676404835 3071.0655506096396 2057.9332202066407],unknown,[2651.760498046875 1808.370849609375 2832.60302734375 1893.758056640625],0.6026894450187683,EY61NB6,0.3830346390482469
326,299.0,[2392.151240479844 1452.2949358373244 3070.881065597845 2068.8010242111413],car,[2644.35302734375 1810.8072509765625 2829.30126953125 1905.6492919921875],0.6464152336120605,EYG1MB6,0.40146146335175037
327,299.0,[2395.351702865013 1460.766744438515 3076.8851791143843 2079.0102151470187],car,[2644.875732421875 1825.147705078125 2832.4736328125 1912.05322265625],0.6367605328559875,EY61NB6,0.1712393173384889
328,299.0,[2395.0714967739223 1465.6604943614823 3077.990913029713 2085.3384444902294],car,[2641.787109375 1830.5068359375 2828.48291015625 1915.40771484375],0.6592923402786255,EYG1NB6,0.2684202265856876
329,299.0,[2399.890952916825 1471.5081064074043 3089.382531310038 2091.9530724995634],unknown,[2649.07470703125 1815.322265625 2840.009765625 1932.878173828125],0.6578596830368042,EYG/NB6,0.40922195031988684
330,299.0,[2401.4107727701544 1478.8664694728943 3093.7009980317284 2101.1539291724775],car,[2648.810546875 1836.758544921875 2845.02392578125 1939.8077392578125],0.586138904094696,EYG1NB6,0.5921201984081449
331,299.0,[2403.572138896976 1484.9797452518324 3101.0008662232985 2108.913503548357],car,[2657.081787109375 1840.1033935546875 2847.84033203125 1941.3790283203125],0.6108248829841614,EYG1NBC,0.2061868867171415
332,299.0,[2403.8860001012135 1493.9206593822746 3105.8709388544057 2118.491732465114],car,[2650.548583984375 1871.9495849609375 2855.06494140625 1952.0465087890625],0.5895226001739502,EYG1NB6,0.3194023946948047
333,299.0,[2407.0864237530227 1503.8007310363498 3116.119978854416 2127.4244623685327],unknown,[2650.604248046875 1870.9639892578125 2857.01025390625 1961.1573486328125],0.6657783389091492,EYG1NB6,0.32911586075805677
334,299.0,[2406.9978824331474 1510.3514650244588 3120.623724020831 2133.0779298117686],car,[2655.720947265625 1875.9635009765625 2859.16064453125 1968.8858642578125],0.6909806728363037,EYG1MB6,0.5017501148584803
335,299.0,[2406.5445802662603 1516.7858613530493 3123.247075580243 2139.5081120562545],car,[2656.88671875 1880.3001708984375 2865.092529296875 1980.5115966796875],0.6651225686073303,EY61NB6,0.4454529813592498
336,299.0,[2407.554650447346 1521.084820623567 3126.3988572341623 2144.5803092707015],car,[2666.622802734375 1896.5867919921875 2867.079345703125 1983.512451171875],0.5805892944335938,EYG1MB6,0.5825991430835687
337,299.0,[2408.699161281499 1523.6390370028912 3129.777483002864 2147.153327176593],car,[2664.706787109375 1905.3782958984375 2863.503662109375 1988.3155517578125],0.6335250735282898,EYG1MNB6,0.22237697162745335
338,299.0,[2408.5846675104717 1526.0290498083136 3126.5231647705236 2149.1262338679094],unknown,[2670.11572265625 1909.0400390625 2866.802490234375 1999.4029541015625],0.650223970413208,EY61NB6,0.832563384220055
339,299.0,[2412.5052744731734 1528.8756047386134 3133.0960117663494 2148.801709750608],unknown,[2669.39453125 1923.4610595703125 2877.4375 2006.9014892578125],0.6801210641860962,EY61MB6,0.6017368488975003
340,299.0,[2415.6322260319102 1531.765487925902 3140.161544978846 2148.6208132775596],unknown,[2671.681640625 1924.5732421875 2872.57275390625 2013.0673828125],0.6912950277328491,EY61NB6,0.950636903122378
342,299.0,[2416.9115349488998 1547.9758791746149 3142.303208179717 2150.442635281542],unknown,[2682.456298828125 1944.831298828125 2888.668212890625 2036.0079345703125],0.6433867812156677,EYG1NB6,0.43655002629678913
343,299.0,[2420.8250943572257 1554.9652002168123 3147.9733754961853 2150.003089159403],unknown,[2683.066650390625 1959.258544921875 2891.774658203125 2043.964599609375],0.693162739276886,EYG1MB6,0.6355093945568238
344,299.0,[2424.4869175457457 1562.313501248393 3156.8331363469874 2151.1498842078568],unknown,[2680.50537109375 1965.4031982421875 2884.9931640625 2052.03466796875],0.6945276260375977,EYG1MB6,0.3771410255169797
345,299.0,[2427.3890343713497 1567.8077400781158 3165.5285028000076 2151.9430317302163],unknown,[2690.05615234375 1971.189697265625 2886.05078125 2063.458251953125],0.7146075367927551,EYG1NBC,0.5428143549690329
346,299.0,[2430.1153222794032 1573.4252592783794 3172.4132523013163 2151.841229971902],unknown,[2691.596923828125 1974.7698974609375 2897.38330078125 2073.039306640625],0.7091724276542664,EYG1NBC,0.6541004342544258
347,299.0,[2432.2698444243915 1581.8978253351693 3175.261795368132 2152.692356334514],unknown,[2690.98046875 1987.2469482421875 2907.537841796875 2088.11669921875],0.6835670471191406,EYG1NB6,0.3640599891784717
348,299.0,[2432.2535142985503 1590.6334842303136 3174.162682101745 2153.2298156159572],unknown,[2688.873046875 2000.736328125 2906.57958984375 2096.807373046875],0.7188360095024109,EYG1NB6,0.7208573541684345
349,299.0,[2434.8348184525985 1599.2873507764396 3181.814629755775 2155.3029994004955],unknown,[2691.276123046875 2010.3218994140625 2911.79052734375 2101.146484375],0.7096566557884216,EYG1NB6,0.6973918484922825
350,299.0,[2435.618828398824 1605.6351772430855 3186.31989592673 2156.3038362562074],unknown,[2696.925537109375 2016.0301513671875 2907.551025390625 2107.77978515625],0.7169196605682373,NEYG1NB6,0.7747766434891327
351,299.0,[2439.6227682128756 1610.3330200130172 3195.9505723216953 2154.950922918452],unknown,[2696.44189453125 2021.0126953125 2912.004638671875 2123.34765625],0.7339882254600525,EYG1NB6,0.5364475334862152
352,299.0,[2441.388358237431 1613.7001128311754 3203.358401837234 2150.93535028686],unknown,[2694.873046875 2028.166259765625 2919.13916015625 2134.6494140625],0.69706130027771,EYG1NB6,0.5116406164793535
353,299.0,[2444.64492597526 1621.5157512977635 3207.438529233068 2152.8502584449207],unknown,[2703.23095703125 2052.81982421875 2919.781005859375 2139.113037109375],0.6856772899627686,EVG1MB6,0.4405950869915683
354,299.0,[2446.256732249273 1630.2278759885166 3214.659846963661 2150.552897818753],unknown,[2709.416015625 2059.02099609375 2926.27734375 2149.836181640625],0.6799145340919495,EYG1MB6,0.26215037845872124
355,299.0,[2448.6298524115355 1637.4032245862547 3220.8936829074064 2148.852195572332],unknown,[2709.6220703125 2065.166748046875 2926.802734375 2153.788330078125],0.705644965171814,EYG1MB6,0.4122784552309239
356,299.0,[2448.309591877782 1646.9210480630463 3220.4654772797508 2149.9021974703014],unknown,[2714.272705078125 2071.111572265625 2925.61083984375 2160.0],0.7051795125007629,EYG1NB6,0.4656438469963021
357,299.0,[2450.852380719269 1654.97492149078 3227.280372723267 2152.5295943848073],unknown,[2722.77978515625 2086.27685546875 2924.631591796875 2160.0],0.5862712860107422,FYF14C1,0.19603971038655593
358,299.0,[2456.806396317059 1660.6780726065847 3240.553982424429 2153.1152258347547],unknown,[2721.74853515625 2102.870361328125 2934.84228515625 2160.0],0.5109922885894775,RVC1U0R,0.1646165819087019
365,380.0,[883.724844544385 1381.0114476776916 1514.0323337056059 1927.9454347687474],car,[1098.0875244140625 1730.5185546875 1272.862548828125 1809.2359619140625],0.5522584319114685,F4VF4HVR,0.4168537698707687
368,380.0,[876.3156828817919 1398.1259497644364 1511.6301561711375 1950.0767753523592],car,[1084.254638671875 1754.2430419921875 1262.65283203125 1840.4849853515625],0.5097892880439758,4VB4HV4,0.17800002562912842
370,380.0,[869.8053906573535 1411.3530534050637 1509.2787218442409 1969.0907946247598],car,[1088.3876953125 1771.922607421875 1255.9189453125 1844.7626953125],0.5179195404052734,4VP8HVE,0.21936629981746406
371,380.0,[868.0236540519857 1418.9102073565518 1508.239094182831 1976.3225684151007],car,[1083.4354248046875 1780.47802734375 1270.8592529296875 1854.030029296875],0.5074952840805054,4VPEHVFT,0.2375886885268015
372,380.0,[866.4279736347819 1426.7568794112171 1512.244331741366 1987.6464473533679],car,[1076.1513671875 1782.8109130859375 1267.1275634765625 1863.8402099609375],0.5520795583724976,4YQEHVF,0.05817494257032148
373,380.0,[865.3212266993476 1430.2274810539711 1515.2253610271084 1993.61943032917],car,[1076.0999755859375 1786.5955810546875 1265.1871337890625 1872.9869384765625],0.5638996958732605,4Y38#1F,0.14249541996511805
375,168.0,[2200.3886519257626 1473.5442507855923 2866.7987871914142 2014.3750695545555],car,[2443.322998046875 1834.58935546875 2598.083740234375 1914.41162109375],0.6501532793045044,HN:AC11,0.18012178745379046
376,380.0,[847.5602384964413 1439.0808696062268 1501.978211338549 2009.368616199974],car,[1062.326904296875 1805.418212890625 1256.7039794921875 1897.28662109375],0.5108056664466858,KAWO@HVF1,0.04830232765313839
378,380.0,[832.134037084729 1449.565272751832 1492.1139933781535 2019.4851426553294],car,[1052.714111328125 1827.4365234375 1244.2669677734375 1909.8482666015625],0.5676394701004028,N4V08NVR,0.15385832880240158
379,380.0,[828.2928676170472 1455.254109550463 1490.9869619315587 2027.517378329304],car,[1046.8392333984375 1830.3603515625 1236.693603515625 1910.457275390625],0.6091898083686829,4V084VF,0.1713906126572206
380,380.0,[821.4093091044379 1462.1840074645222 1483.583173177196 2038.242182947219],car,[1045.9515380859375 1834.9068603515625 1232.5946044921875 1922.1514892578125],0.6173311471939087,W131"VF,0.09367744475099998
381,380.0,[819.7807760765688 1470.4708687258606 1486.6286881706776 2052.450741214384],unknown,[1039.9683837890625 1842.886962890625 1217.3709716796875 1932.17724609375],0.5813001394271851,4V04HVE,0.2261940897706262
383,380.0,[812.7641070239263 1481.8355475363596 1483.9023433699315 2075.955880609813],unknown,[1031.825439453125 1860.8614501953125 1229.513427734375 1944.131591796875],0.5936659574508667,R4V08HVF,0.21902689186933036
384,380.0,[808.4520903799864 1486.4627157163386 1482.1903944627677 2084.846657133958],car,[1027.431396484375 1870.519775390625 1226.9073486328125 1952.874755859375],0.5718167424201965,H40D4/F,0.004920353788595864
385,380.0,[802.710924594082 1490.1322729590443 1480.5982553146932 2092.675257634983],car,[1026.776611328125 1875.513427734375 1225.781494140625 1958.697509765625],0.6019625663757324,[A1'[AVD,0.003757589519405928
386,380.0,[797.4944617261672 1499.5806651814225 1481.9241478070394 2106.0722882921727],car,[1013.893798828125 1879.5142822265625 1219.8914794921875 1963.1466064453125],0.5863181948661804,4VD4HVFT,0.14982983768694005
387,380.0,[791.4539416621102 1505.090860868193 1476.9252226364943 2113.9593311684534],car,[1013.4591064453125 1883.285888671875 1211.4730224609375 1974.208740234375],0.6589409112930298,4V08HVF,0.6122963489737534
388,380.0,[785.2293825101739 1509.9539228662647 1470.0876665844394 2118.9833037059375],car,[1006.412841796875 1892.21630859375 1200.0107421875 1984.679443359375],0.5976212024688721,'4V08HVF,0.33041352258361784
389,380.0,[777.4834954207233 1516.6962857545427 1462.164194153623 2125.9883627938225],car,[1008.9605712890625 1899.5223388671875 1193.2943115234375 1988.7965087890625],0.5627651810646057,V4V0BHV4,0.2546304220479794
390,380.0,[772.894744429135 1523.7870396820545 1455.3040976425348 2134.6777294994026],car,[1004.8071899414062 1909.6124267578125 1190.5947265625 1994.0518798828125],0.6337611079216003,Y4V08HVF,0.27702881764858034
391,168.0,[2222.6785542469206 1576.280906738898 2931.007734919158 2138.226995188987],car,[2480.34716796875 1960.7757568359375 2638.612548828125 2036.2049560546875],0.6414143443107605,HN14C1],0.21939211230110411
391,380.0,[767.8417355908151 1527.952969691841 1452.2227924807935 2139.3872190656143],car,[998.6089477539062 1924.1656494140625 1196.3192138671875 2000.9447021484375],0.5750741362571716,M4V08HVF,0.32407798098503193
392,380.0,[763.1353406067328 1532.2548737580921 1449.394438349918 2145.359403886054],car,[994.1722412109375 1924.8046875 1195.54541015625 2008.93359375],0.6572226285934448,V4V08HVF1,0.24842088947718316
393,380.0,[755.2759192813899 1535.8613123998166 1443.7747576808658 2149.199438288854],car,[996.8186645507812 1933.4794921875 1188.04736328125 2021.45361328125],0.663594663143158,LV08HVFT,0.22948772872440468
394,380.0,[752.191556113906 1538.113679263664 1445.8311026927665 2152.5848987953486],car,[985.7493896484375 1933.3201904296875 1181.90771484375 2022.5050048828125],0.6483610272407532,Y4V08HVF,0.5668785925350253
395,380.0,[743.5384960244774 1542.0812906709023 1440.253507352228 2155.0632010322156],car,[978.0598754882812 1939.0616455078125 1183.088134765625 2033.9102783203125],0.6687397956848145,P4V08HVF1,0.21326942150845496
397,380.0,[741.2618678654619 1551.2574637124433 1440.5402348065038 2157.0815534016792],unknown,[971.3594970703125 1958.6209716796875 1177.3740234375 2053.330322265625],0.657509982585907,4V0B+|FL,0.08747988636359341
398,380.0,[732.7449325927851 1558.9764732107778 1440.3552953167978 2158.016034280777],unknown,[957.7915649414062 1972.04150390625 1174.614990234375 2060.7841796875],0.6715052127838135,U4V08HVF,0.2099201689067813
400,380.0,[715.9240276513449 1574.1238757978483 1434.32433443768 2157.506248796344],unknown,[952.6045532226562 1980.2572021484375 1154.9931640625 2076.676513671875],0.677358090877533,4VD4MVF,0.10966474146314893
402,380.0,[695.7434917555679 1587.0737380968658 1428.1608440721711 2156.828908724923],unknown,[949.141357421875 2008.03271484375 1148.02685546875 2098.88671875],0.6653448939323425,W1VEDNVN,0.011498635085749987
403,168.0,[2236.387646729734 1648.4003564778877 2979.3604857893115 2156.393229072784],car,[2499.79736328125 2055.405029296875 2702.94140625 2143.584228515625],0.6824029088020325,4N14CR',0.32805370293914027
403,380.0,[687.3917969546841 1592.3833689452072 1424.0719065879548 2156.0555435141846],unknown,[943.8890991210938 2009.4708251953125 1151.9722900390625 2101.15234375],0.6593748331069946,W1R1DNY,0.020325528655743004
404,380.0,[685.5796080449065 1599.3951712294506 1421.7324557191544 2157.2010071772274],unknown,[943.3311767578125 2023.1290283203125 1145.07470703125 2107.17724609375],0.6540851593017578,MVQDHVF,0.2447914211486034
405,380.0,[677.1740140631698 1608.472063894297 1418.3192822323756 2160.3326616122868],unknown,[931.6552734375 2026.229736328125 1132.9388427734375 2119.11474609375],0.6811546683311462,Y4V08HVF,0.16397949565476636
406,380.0,[674.7989675941524 1613.8185554381087 1416.3212790636583 2161.442588819076],car,[926.2648315429688 2028.7591552734375 1132.6070556640625 2126.2568359375],0.6798837780952454,4V04HVF,0.1619453302951933
406,168.0,[2228.3277056926727 1668.6306654290593 2973.390830948748 2156.4790169629746],unknown,[2507.075927734375 2081.887939453125 2725.29296875 2160.0],0.6648232340812683,HN1TCDY,0.2934824504557449
406,470.0,[2255.7649635398952 913.193076229539 3001.1218254731825 1803.7811600923549],car,[2577.58740234375 1587.2601318359375 2739.142822265625 1672.471923828125],0.5753545761108398,86GSU5_,0.4953423476154407
407,380.0,[676.7809566125857 1620.2971708154905 1415.1001969706044 2162.606769192685],unknown,[923.378173828125 2050.6494140625 1133.795654296875 2138.845703125],0.65175461769104,Y4V0@HVF,0.3489038417322735
407,168.0,[2230.555427509651 1675.9021504068999 2969.1297643435782 2155.3888266786307],unknown,[2518.796142578125 2093.687255859375 2734.392578125 2160.0],0.6457414031028748,VUMARNV,0.0637684299569237
407,470.0,[2264.073689746149 914.2921462892182 3009.8602377651882 1811.3879878729217],truck,[2578.03955078125 1594.682373046875 2751.560546875 1682.031005859375],0.5486233830451965,B6G5U5_,0.6479435206925125
408,380.0,[670.1467533033021 1626.5122018682434 1409.9934304767419 2162.257480619398],unknown,[919.2594604492188 2055.3173828125 1128.9022216796875 2151.90478515625],0.694155216217041,34V08HVFT,0.2597241391358922
408,527.0,[2266.8160788449695 910.6707395799433 3011.0634704757667 1819.40533140716],truck,[2581.924072265625 1602.02490234375 2758.564453125 1691.19287109375],0.5717229843139648,B6G5U53),0.12786469994436278
409,380.0,[665.6364913637334 1631.4501749088822 1409.7681618105607 2160.7940253669067],unknown,[910.6732177734375 2061.869384765625 1126.396728515625 2152.92138671875],0.701654851436615,4V08HVFT,0.3550505315382348
409,527.0,[2265.52369148036 913.806375477523 3004.422401468044 1824.679142219355],truck,[2580.71337890625 1608.5025634765625 2753.176025390625 1693.499755859375],0.5886451601982117,'B6G5U5,0.4654569034238791
410,380.0,[665.8161720971989 1639.225168469097 1410.3779687674196 2160.950987889406],unknown,[905.384765625 2068.837158203125 1118.0950927734375 2160.0],0.7550479769706726,4V08HVF,0.5914685079094198
410,527.0,[2258.0019677157825 920.4198709430659 3000.446985669687 1840.9019619451562],truck,[2577.512939453125 1608.580810546875 2758.655517578125 1698.878173828125],0.6291549205780029,'B6B5U5_,0.48705806391783824
411,380.0,[662.5595851197444 1648.1528350405729 1407.8432441560517 2161.8478562326322],unknown,[901.0054321289062 2077.77392578125 1100.147216796875 2160.0],0.6962125301361084,L4V08HV1,0.2947079860871167
412,527.0,[2277.164260833577 926.622971498386 3008.919479522855 1850.5134079021868],truck,[2579.523193359375 1620.3116455078125 2757.37353515625 1708.6622314453125],0.6025826930999756,B6G5U53,0.6664498394622149
413,527.0,[2278.929568943834 927.7389277833312 3009.189875724125 1852.4909292972811],truck,[2583.443603515625 1630.8497314453125 2758.72412109375 1716.3922119140625],0.6191356778144836,B655U53,0.5028874406247833
413,380.0,[653.0129224913906 1663.1785832644823 1403.4413746053108 2160.0159125027135],unknown,[900.2448120117188 2098.73291015625 1106.2020263671875 2160.0],0.5696123242378235,4VNQVVC,0.3040375738821195
414,527.0,[2286.0423702484727 930.1921216941065 3013.885559673235 1858.8731111489637],truck,[2582.581787109375 1634.54296875 2759.67041015625 1724.1793212890625],0.6535167694091797,86GSU5_,0.7422729616578007
415,527.0,[2291.5993255907324 931.8436694913453 3017.9802645682066 1862.3722911200402],truck,[2584.89013671875 1645.021484375 2749.22509765625 1721.721435546875],0.5635963082313538,B6GSU5_,0.6937005204949226
419,527.0,[2297.17840441317 957.9605532353801 3025.5234914892653 1902.4672602187463],car,[2582.625 1665.6829833984375 2767.5146484375 1752.3350830078125],0.5841262340545654,B6G5U5_,0.3695653302484721
420,527.0,[2299.1055576632316 961.5483742139288 3025.6244494144084 1908.8369583985516],car,[2585.135009765625 1673.627685546875 2772.952880859375 1761.2117919921875],0.6306341886520386,B6G5U53,0.21697196488855977
421,527.0,[2301.519586341695 964.4419999056631 3027.4372156518857 1915.65861537078],car,[2586.033935546875 1678.9674072265625 2769.107177734375 1766.0750732421875],0.6288138628005981,B6G5U53,0.31912042277999253
422,527.0,[2298.0657675622415 969.5557072567692 3029.2227051154814 1928.4433428554519],unknown,[2585.769287109375 1681.664794921875 2765.3759765625 1767.32958984375],0.6404568552970886,B665U53,0.8893495574875877
423,527.0,[2280.2593537128846 974.5421046111668 3024.5529042184585 1937.5294511043935],unknown,[2583.191162109375 1691.5902099609375 2768.126953125 1782.5987548828125],0.6530949473381042,B6G5U5_,0.8298880305707681
424,527.0,[2285.6806057411563 974.6151857305558 3033.3754329429753 1943.7510650871636],car,[2581.899169921875 1694.935302734375 2768.004638671875 1787.14208984375],0.6501321196556091,B6G5U5_,0.45250373222927875
425,527.0,[2298.333801497121 979.475438364163 3045.545748156533 1956.041908367507],unknown,[2585.741455078125 1702.092529296875 2769.753662109375 1793.8946533203125],0.6644548773765564,B6G5U5_,0.5504411736729107
426,527.0,[2305.1504146023053 981.2630785243043 3049.786624749371 1963.5341286823302],car,[2582.335693359375 1710.923583984375 2769.7265625 1797.090087890625],0.5907639861106873,86GSU5_,0.6626247744122254
428,527.0,[2312.5066251820313 984.1738059500294 3061.404279075499 1976.3261785362997],car,[2589.158203125 1726.6783447265625 2776.348388671875 1810.900634765625],0.6288995146751404,B6G5U5_,0.8878564759579933
429,527.0,[2316.6323213474207 990.5203494107064 3071.434566996235 1983.2605372747717],car,[2593.802490234375 1731.13037109375 2777.2470703125 1816.17333984375],0.6360987424850464,86GSU5_,0.8086621099859653
430,527.0,[2321.445505431012 994.235774700999 3088.273658475189 1989.0917477824548],unknown,[2589.29296875 1737.9613037109375 2775.187744140625 1822.0968017578125],0.6077263355255127,B6GSU5_,0.4582997638571297
431,527.0,[2318.61552191416 998.0344073459755 3092.0900564098465 1993.8636806503323],car,[2591.00537109375 1742.720947265625 2781.18994140625 1829.7366943359375],0.6612231135368347,B6G5U5_,0.928836800774765
432,527.0,[2309.304984149232 1003.6055190042111 3088.286340091129 1999.3749849399906],truck,[2591.0244140625 1749.52880859375 2784.535400390625 1836.979248046875],0.6503670811653137,B6GSU53,0.8781700711765322
433,556.0,[2311.4343094922942 993.4999481573798 3103.3418035894756 2000.4694561240815],truck,[2590.129638671875 1754.6531982421875 2781.439697265625 1839.7716064453125],0.6068251729011536,B6G5U53,0.7083582769216906
434,556.0,[2303.473894033982 996.1034106448992 3107.9883173075077 2008.1517119134296],truck,[2595.02734375 1764.3555908203125 2783.998046875 1849.9859619140625],0.6151245832443237,B6GSU5_,0.7870334335929893
435,556.0,[2301.7784514122277 1002.5640772606423 3088.5944373610564 2004.1312106740536],unknown,[2595.31591796875 1774.29638671875 2779.69287109375 1854.324462890625],0.6301872730255127,B6GSU5_,0.605390167281696
436,556.0,[2301.3153796548318 1002.4515726909427 3097.219694877113 2006.8175446427722],car,[2594.756591796875 1771.2884521484375 2785.14013671875 1860.9013671875],0.6601746082305908,86GSU53,0.5944141913492099
437,556.0,[2300.0461960427715 1006.5060227279447 3102.2833219550007 2012.5975864595466],car,[2592.3251953125 1787.770751953125 2784.255615234375 1878.156005859375],0.6423314213752747,BCG5U53,0.5372773135097992
438,556.0,[2292.554963944105 1012.1492803399515 3102.7848740663285 2027.1929629216656],car,[2592.6259765625 1788.7470703125 2786.591796875 1882.417236328125],0.674314022064209,BCG5U53C,0.6116694470706752
439,556.0,[2295.983710921883 1016.7227058693173 3103.473169011179 2037.3009916984633],car,[2591.736328125 1798.2890625 2786.62646484375 1886.558349609375],0.6723026037216187,B6GSU5_,0.393691360735394
440,556.0,[2303.482247770849 1024.6893014123075 3108.120384725536 2049.5155435188935],truck,[2588.956298828125 1801.158447265625 2783.37109375 1890.5003662109375],0.6436859965324402,B6G5U53,0.640749676872961
441,556.0,[2303.108239170252 1029.5737964931466 3113.9059102117453 2059.915270417562],truck,[2592.011962890625 1811.3499755859375 2788.19921875 1904.1536865234375],0.6664450764656067,BCG5U53,0.6739370485869424
442,556.0,[2302.179302768591 1033.0104303518542 3109.91978805536 2064.5882878765383],truck,[2591.984375 1821.0736083984375 2787.371337890625 1910.6671142578125],0.6527369022369385,BCG5U5_,0.4653623108161718
444,556.0,[2304.9047316691954 1041.5435719489885 3114.212219077928 2083.5917900778104],truck,[2592.739013671875 1835.4873046875 2793.863525390625 1927.05908203125],0.6828785538673401,B6G5U5_,0.41460049072569427
445,556.0,[2306.264558493535 1043.9017669241312 3120.5197920946835 2090.7370013535383],truck,[2597.162109375 1838.8267822265625 2789.515869140625 1933.6790771484375],0.665863037109375,B6G5U53,0.501508641274983
